MODE,JOB_ID,WORKERS,FILE,ALGO,TAU,SIGMA,BETA,NUMPARTITIONS,VERTICES,REAL EDGES, VIRTUAL EDGES,Time,Sampling Time,Total LP,Score,Migrations,R MaxNorm unbalance,V MaxNorm unbalance,Vertex MaxNorm unbalance,#real EC,#real EC (%%),#virtual EC,#virtual EC (%%),Vertex Balance JSD,Real Edge Balance JSD,Virtual Edge Balance JSD
Edge,job_202102212220_0184,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.15,4,1965206,5533214,5533214,26339,5943,19053,1161220.164509217,3714447,1.007,1.007,1.005,2321239,0.420,2321239,0.420,0.000002,0.000005,0.000005
Edge,job_202102212220_0192,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.15,16,1965206,5533214,5533214,80093,4674,73754,1084328.5991903618,5841141,1.018,1.018,1.022,2535157,0.458,2535157,0.458,0.000025,0.000024,0.000024
Edge,job_202102212220_0402,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.2,16,1965206,5533214,5533214,76920,5011,70253,1083260.2201735806,5621833,1.018,1.018,1.022,2539312,0.459,2539312,0.459,0.000025,0.000022,0.000022
Edge,job_202102212220_0036,8,RoadCanada.vertex,InitializeSampleCC,15,0.01,0.1,8,1965206,5533214,5533214,46476,4827,39870,1120002.7589038026,5138299,1.013,1.013,1.014,2424199,0.438,2424199,0.438,0.000019,0.000011,0.000011
Edge,job_202102212220_0113,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.1,8,1965206,5533214,5533214,45893,4129,40134,1117288.9402058506,5146993,1.013,1.013,1.012,2430070,0.439,2430070,0.439,0.000016,0.000010,0.000010
Edge,job_202102212220_0090,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.1,16,1965206,5533214,5533214,83501,4877,77130,1095146.376299882,6117098,1.017,1.017,1.030,2503910,0.453,2503910,0.453,0.000025,0.000022,0.000022
Edge,job_202102212220_0343,8,RoadCanada.vertex,InitializeSampleCC,10,0.015,0.2,16,1965206,5533214,5533214,77536,5870,70076,1084871.9811098375,5634371,1.018,1.018,1.027,2542182,0.459,2542182,0.459,0.000039,0.000019,0.000019
Edge,job_202102212220_0292,8,RoadCanada.vertex,InitializeSampleCC,10,0.01,0.2,8,1965206,5533214,5533214,44878,5797,37540,1114089.6273174523,4932386,1.014,1.014,1.018,2452461,0.443,2452461,0.443,0.000036,0.000014,0.000014
Edge,job_202102212220_0145,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.15,8,1965206,5533214,5533214,45838,6333,38051,1111906.8625233541,4954684,1.013,1.013,1.011,2447001,0.442,2447001,0.442,0.000013,0.000010,0.000010
Edge,job_202102212220_0050,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.1,4,1965206,5533214,5533214,29290,5896,21851,1161984.2728410687,4026613,1.006,1.006,1.008,2315254,0.418,2315254,0.418,0.000006,0.000002,0.000002
